neg_words,value
sellersamazon,-0.32590900623244257
defiantly,-0.3258222088047683
knockoff,-0.3258147164791944
exceedingly,-0.32514622504856927
mpx,-0.32513041819979044
charging,-0.32506803758126745
daysnow,-0.324983323789254
detach,-0.32498267629905664
manufacturing,-0.32497798825711827
beg,-0.32494478691073964
period,-0.3248308323479544
navigation,-0.32432929584822795
flop,-0.32413709652756073
vegas,-0.3238957024480514
unbranded,-0.3235085712116723
returning,-0.3231595632510378
start,-0.3228805230137835
theyd,-0.32266297556525986
blank,-0.3225238889089372
british,-0.3220317219643868
omgi,-0.32177273797822104
worese,-0.32176463335922934
angle,-0.3215164077330306
fien,-0.3214423806932264
singapore爺,-0.3213819583309293
luckily,-0.32082059019346515
underwater,-0.32064866292137856
indian,-0.3205704051970414
shut,-0.32056934343273663
suppose,-0.3198898717358405
health,-0.3194491561068254
tex,-0.3191705131198323
pay,-0.31899636292507655
porque,-0.3187089851936929
chargers,-0.317528366070647
pages,-0.31672363737508474
costumer,-0.3166814454889666
burned,-0.3162699400611362
shutting,-0.3162529038431509
dedicated,-0.316161576260903
send,-0.3159107090683162
accidentally,-0.3156955618561943
angola,-0.31539532810341137
cords,-0.3149774441735786
downs,-0.3148168124704001
varies,-0.31477991999822363
prone,-0.314779664178172
bin,-0.31463619934024056
human,-0.31459043690888305
ivr,-0.31456886428469383
claro,-0.31446360179204025
computadoras,-0.3144166760736958
cualquier,-0.3143753608435489
se慶ores,-0.31435166804618253
ser訣,-0.3143455863112378
cuento,-0.3143385791548877
sabes,-0.3143378381196508
quieres,-0.3143243257009291
pueden,-0.31431310855863354
block,-0.3142834141699997
pagar,-0.31428305987786365
franc揭s,-0.31427651445170846
warrantyguarantee,-0.31427192794124165
m訣s,-0.31426152437906474
habla,-0.3142556878076526
meter,-0.3142527596792812
les,-0.3142470951766663
hispana,-0.3142463059704618
port,-0.31414069200370703
charge,-0.3139260182507234
max,-0.3131436829828282
blurb,-0.31262158642677246
manufactuor,-0.3125672239690634
connecting,-0.31197336502291195
defect,-0.31181706521777314
replaced,-0.3118086397617098
stuck,-0.3114058896398784
ant,-0.31091501153605194
audible,-0.3106452387324076
interference,-0.31058852761340006
seal,-0.3100780701650937
rip,-0.3092707027118511
asaving,-0.3091923424588058
uno,-0.3091822808312827
randomly,-0.30890203811945255
duo,-0.3085889575222735
tree,-0.30805596864012974
support,-0.3074083581370865
horrible,-0.30649371309827395
bait,-0.30642325222422806
permanently,-0.3064084974502351
backit,-0.30564558498024774
itby,-0.3056335519199756
tessema,-0.3056246653311345
workin,-0.30562438425894417
phonenone,-0.3056239446767651
respondingi,-0.30562292193356055
pain,-0.3055531283887489
wont,-0.3050378456942407
attzero,-0.30463473857239964
blurred,-0.30461369931599064
horriblecamera,-0.30459305897165045
imagesthis,-0.30457801251541045
internetwifi,-0.30456778538869794
mike,-0.3045612446341761
reasonsnot,-0.30455968317477244
tmobileextremely,-0.3045592531093863
pulled,-0.3044665885285731
plate,-0.3042886978389
lasting,-0.3042759902181984
contac,-0.30420904735906334
lable,-0.30325462698177025
telstra,-0.30313992123034195
crooks,-0.3030560069249473
glory,-0.30276802964752925
frustrated,-0.30271945426425295
charged,-0.301588312266006
activate,-0.30144185798767487
snapchat,-0.30111018935139955
jokei,-0.3006663327104926
unplugged,-0.30027310109621835
puts,-0.30005660435869885
talked,-0.29971767094073065
constant,-0.2993997925065846
afghanistan,-0.29893741834495235
inconveince,-0.29892418043934793
shippedthis,-0.29892191373622934
workoverall,-0.29892038775501
messages,-0.2987137010778575
opposite,-0.2984839623033098
revert,-0.2983551000833402
taket,-0.2977619820429623
minute,-0.29765875291733884
returned,-0.297591004035625
announces,-0.2975782040971752
jad,-0.2975457590931285
ahhhh,-0.2974774443255689
degrades,-0.2974694066512406
helpwhen,-0.2974627120564948
misleading,-0.296648987500618
loses,-0.2960322381043405
loss,-0.29597437778083485
felt,-0.2954155085231895
bothered,-0.2942649781558856
glasswont,-0.29330682126841234
hipcant,-0.29329413726366244
ontheres,-0.2932829347837424
phoneam,-0.29327883996980225
pouch,-0.29327850323240223
repairno,-0.293277280052517
wait,-0.29254613256796996
suck,-0.29238278371430054
slow,-0.2923584759952689
cancel,-0.29210963210251634
worst,-0.2920606921412714
feet,-0.2919853638468457
againsend,-0.2917637193189078
boxi,-0.2917486879853049
faulti,-0.29172577878884337
itemthis,-0.29171650169567737
sender,-0.29170733116212466
nuevo,-0.29136115054636447
mod,-0.29119753835406714
facebooktwitter,-0.2911925849607893
gamesbecause,-0.2911873820138007
hayday,-0.29117866004544257
itcant,-0.2911768085229757
lowneed,-0.29117389989004283
phonewaisted,-0.29117356222820817
received,-0.29072639837862546
shuts,-0.2907055090408376
pls,-0.29064191380593435
cdma,-0.2888141433705362
aint,-0.28869791732061983
iever,-0.2886805613792106
spreading,-0.2886776198433381
suk,-0.2886766461730562
acted,-0.28832864877922687
dang,-0.28767402866068187
discount,-0.2876736002036677
bet,-0.28753878165075636
avail,-0.2874573275210579
occasions,-0.2868766627721164
intended,-0.2868520727302626
clone,-0.2862558817259519
warning,-0.28620432768984494
porn,-0.28617481563070085
hot,-0.28616435797693385
grossly,-0.28597402818833034
plugging,-0.28589159899867994
september,-0.28563354528581036
program,-0.285619036512709
lieing,-0.2855860843451432
agreement,-0.2855808901201616
solve,-0.2851324208603623
scams,-0.2849411548614381
beware,-0.2844731500072298
died,-0.2844310517517819
intensive,-0.2844046980910692
constantly,-0.2842955384708937
shame,-0.28426940129517514
sad,-0.2841544231689072
fabrica,-0.2840280672713507
hate,-0.28398616827235884
expense,-0.2839296529031444
agrivation,-0.2837569779980388
imposes,-0.2837504701168997
foreign,-0.28291790385087806
hears,-0.28270551073120204
sign,-0.28270509897957735
invested,-0.2824061224527449
stressful,-0.2824021484092689
owner,-0.28192124978753735
swindled,-0.28186806713059187
exchange,-0.2817745089419536
callnot,-0.28097010619480645
gplacing,-0.2809675842282809
holdhanging,-0.2809653087505676
reliablei,-0.2809614421843726
captivate,-0.2809533013855587
loose,-0.28053883519990935
hippa,-0.2799985602503762
packing,-0.27992036643829926
thick,-0.2793842601446427
stickers,-0.27922449457282367
optioned,-0.2782795200975679
simm,-0.27809409540919294
scam,-0.2779817669894409
starting,-0.2775926108142143
turn,-0.2770803084397832
powers,-0.2763439938012418
editing,-0.2757106694138317
touchwiz,-0.275583075509421
microsim,-0.27548562472211674
camper,-0.27519710073075476
erases,-0.2751962076711096
heats,-0.2751940456178947
switches,-0.27518889255833867
appeared,-0.2748756016619601
happened,-0.2742942539562081
siii,-0.2741240609640511
knowing,-0.2735353758137152
descriccion,-0.27352461379902954
evening,-0.2735108181946029
finds,-0.27350101836365215
unlocker,-0.27349697088196667
thereof,-0.2734963499083724
porq,-0.27349390200988033
sansumg,-0.2734934830763784
unable,-0.2734722466345017
hated,-0.273456706811297
destroyed,-0.27337169277243717
levels,-0.2732611423590883
months,-0.27280393642630896
blurry,-0.2726579049814437
determined,-0.2726138331323482
opening,-0.27254520724457426
andwont,-0.27229674209157095
aparently,-0.2722925918585346
rcfsqa,-0.2722878241513069
reseting,-0.2722767002544929
shower,-0.27227462310602263
countless,-0.2721800020313609
open,-0.2721516713761029
mhz,-0.27214544684745257
locked,-0.27178232501076155
observed,-0.27130887681133603
vga,-0.2713072505714113
highlight,-0.27100714144231997
existed,-0.2708068051615171
offensive,-0.27079986631705233
working,-0.2706501990888817
hear,-0.2704565934696737
management,-0.2703225123781433
language,-0.26993764303860307
techs,-0.2699057807296971
malfunction,-0.2697853019815588
contacting,-0.2696582256755976
vincent,-0.2694014586048407
guarantee,-0.26938035207756617
force,-0.26915789382721717
failure,-0.26913276133449865
kill,-0.2687182827367841
apples,-0.2684447096379737
wich,-0.26832945772480205
smdh,-0.2682151072444237
establish,-0.2679277677845692
talkie,-0.2679200663184655
walkie,-0.26791914442032494
concludes,-0.2678596231696158
workwould,-0.2678564415814847
tomorrow,-0.2678252815584547
depressing,-0.26714755404467044
madfe,-0.2671396478426029
finger,-0.26705788801815555
termination,-0.26702971405850007
sneaky,-0.26701377423051575
longer,-0.266918898637698
putting,-0.26690739436337474
dosent,-0.26688135402815055
decth,-0.2667238392730885
discharges,-0.26656511356465296
harm,-0.2664852262167448
networkfortunately,-0.26646842303062934
nonapple,-0.26646288965912673
blocked,-0.26646167797091636
nuevos,-0.2663257503120339
gasket,-0.2662148260490494
literally,-0.2660978629734199
spending,-0.2656751106417054
arc,-0.2654314931865519
yhe,-0.26542594934583275
cargador,-0.2652547560633601
defective,-0.26484678704952663
recorded,-0.2648098388271492
ding,-0.2647544006497246
fixed,-0.26434937252531593
recognize,-0.26434063157018084
liar,-0.26431382629876105
flick,-0.2641483138811987
gotta,-0.2641458841411824
rebooted,-0.2640031687863711
overheating,-0.2636855169134914
internal,-0.2635562492154893
resulta,-0.2634219509856236
pantalla,-0.26338142635070966
letters,-0.263327202267742
buy,-0.26311202954786844
mtk,-0.2630930300853886
garbage,-0.2629492101127767
displayed,-0.26294069475282855
dial,-0.2627801885790618
china,-0.26274118903183585
throw,-0.2624219421099102
window,-0.26231160872809517
discovered,-0.26213212326800756
esn,-0.2619940023741268
denied,-0.2613645644346267
chucking,-0.2611880340932343
cingular,-0.26116840004020553
commutethe,-0.2611500006414999
malo,-0.2611152237136068
uninterrupted,-0.2611128080895989
reminiscent,-0.2611103977201033
passenger,-0.26110612001277145
ownership,-0.26110432121703026
giltching,-0.26101552008701645
opened,-0.26097843384761354
ballsif,-0.2607975652713488
kicked,-0.26078628698051265
messagesnow,-0.2607773292651166
untill,-0.26077160922212095
goodtoo,-0.2605531359211935
inspite,-0.26055253433920283
foot,-0.2605493657561514
carrydo,-0.26054650991396405
speedpictures,-0.26054496551177886
deletes,-0.26038854087691254
sucked,-0.26009615213052667
moves,-0.2599730204432031
sudden,-0.25973000550635983
react,-0.2595683672354722
hangs,-0.2594302071995804
aclarar,-0.25899609220954517
clarify,-0.25896925608127164
demora,-0.25892483682308226
estraviado,-0.2589031036410581
resolver,-0.25889553113187935
problema,-0.25888750732073873
estravioi,-0.25888587003575353
mis,-0.25887382128128045
mese,-0.2588666709601075
llegado,-0.2588615148282109
mas,-0.25886063302266227
mano,-0.2588566237447014
lousy,-0.2588429150623546
crap,-0.2586254255282996
delete,-0.25856186917100443
outdoors,-0.2584038542848063
bruised,-0.2581388514008528
economic,-0.2579404685224743
malaysia,-0.2579357082727078
bar,-0.2577110848814532
problemin,-0.25757842019691424
despiste,-0.25757839983755
cuts,-0.25716825169533947
colour,-0.25681365407197027
diehard,-0.2568080997010601
snobs,-0.25680588174594376
click,-0.25671030217598595
freezing,-0.25651752342610157
phone,-0.25648442355866274
situations,-0.2564395711527755
business,-0.2560270845667202
threw,-0.25580263058822883
contacts,-0.25567897624009495
mic,-0.25560153157722254
impossible,-0.25497223181577117
quit,-0.2547478433958889
communicate,-0.25382469421613346
buzz,-0.2537079588283184
yesterday,-0.25368399504458905
megabytes,-0.2532157466247988
decision,-0.25320017788191496
memorized,-0.2531152231878698
innermost,-0.25311505371510495
piece,-0.2529405753519788
kraemer,-0.2529389645206403
unacceptablerichard,-0.2529389420621738
restart,-0.2528799857636137
affects,-0.2524835296942286
failed,-0.2524682225855072
europeit,-0.2516713962417762
reason,-0.2516551936732879
workdont,-0.2514393215339887
symbian,-0.25121545363931924
reboots,-0.25115430960301666
neve,-0.25111668433114404
originalsthe,-0.25111111935749636
refurbisedi,-0.25110390292411355
signals,-0.2510697339172439
intermittently,-0.25059136745977806
nothin,-0.250586767449861
locator,-0.25024351987838134
surrounding,-0.2502268473022629
brightness,-0.249954008964788
broke,-0.24985056695669597
listed,-0.24933870422636953
lemon,-0.24933351121059577
hoax,-0.2492137234501643
isolated,-0.24920527004015733
reassembled,-0.24919942800287362
beloved,-0.24914141447314683
insert,-0.24886709497890055
region,-0.24858707312952252
sticky,-0.24813850488686348
popping,-0.2480200300001723
total,-0.24774368635430774
rings,-0.24762638102404755
restarts,-0.24744346359216268
phonenot,-0.24687196951427257
cpu,-0.24684191078268108
overheat,-0.24658791810942038
sold,-0.24656882316402198
blanksave,-0.24651077459078632
batterys,-0.2458745958967461
accessibility,-0.24587199779292584
handset,-0.24573866739545105
stay,-0.2456543978464091
blanks,-0.24559161172924396
additional,-0.2454212185860149
didnt,-0.24532776687622218
contrto,-0.2452833497242142
graciasd,-0.24528127158110435
gsms,-0.2452796840743507
sux,-0.24525557226997943
horrid,-0.24475012022063847
trash,-0.24474963629958177
seller,-0.24466700292020932
wireamazon,-0.24447429689625413
junk,-0.2441864505430115
due,-0.24415275660498362
tape,-0.24413188255876545
echo,-0.24401942624376236
equipment,-0.24375302034600793
audio,-0.24374883624127727
repeated,-0.2436920720648991
towers,-0.24365808049712212
suggestions,-0.2434249803262893
mannerbetter,-0.2434217601398461
lay,-0.24335860053399402
geek,-0.2432272315114905
conformed,-0.24300762737594356
properlythe,-0.2430072389556601
stableitems,-0.24300619345862837
describedmoreover,-0.2430048431403121
meet,-0.2429868067062037
essentially,-0.24283268128951144
careful,-0.24267562270131143
save,-0.24264464513960027
fell,-0.2423260065982992
frm,-0.242202139844474
gamble,-0.24219116650172573
listened,-0.24217995373965395
ohterwise,-0.24217354670504576
damage,-0.2417593532359429
internate,-0.2416164659059396
stores,-0.24098639680193612
nightmare,-0.24090753467013876
description,-0.2409067909568763
tremendously,-0.24088873841605982
spend,-0.24063753150504016
unlockedbad,-0.24003670111709982
bloquea,-0.23985842297217802
c訣mara,-0.23982170479470102
idioma,-0.23979979686541597
ingles,-0.2397858270078797
抉nico,-0.23977696111251384
injustificadamentethis,-0.23977533366319037
unreasonably,-0.2397746224239252
terriblemente,-0.23977019945201278
se堅al,-0.23976757134074486
pasa,-0.23976674627607314
confusing,-0.2394410758633249
bday,-0.23870535888545202
written,-0.2385051734364969
anew,-0.2382227528152214
iam,-0.23820756914197894
protectors,-0.23745985651379353
changing,-0.23727896610913402
audiovideoi,-0.23720957431727255
kirch,-0.2372023022396901
kreech,-0.23720048749942912
voicemail,-0.2363856329337906
backwards,-0.23621672413693287
sell,-0.23607818349128767
positive,-0.23596936772185997
opens,-0.23581050238542814
headphones,-0.2355798635684614
stayed,-0.2353761812979008
loan,-0.23530163827445053
instructions,-0.23516198702483318
abombada,-0.23469613713022852
bone,-0.23467171745432794
carga,-0.23465032108554687
wine,-0.2346412069935415
telefono,-0.23463695538393148
sabemos,-0.23463167157660095
defectuosa,-0.23462802997278454
domed,-0.23461503634622746
pila,-0.2346140453976797
osea,-0.23460579216982982
negotiations,-0.23460071286987705
negociacionesthe,-0.23459775255004264
contry,-0.2343594601586206
onley,-0.2343517201128767
reviewers,-0.23422659675894586
router,-0.23353459541211186
crashed,-0.2332393532998882
appsive,-0.23312656927253822
exits,-0.23311927657771597
outit,-0.23309363425263258
overheats,-0.23308953370951188
timealso,-0.23308662499190588
struggles,-0.23308606197782977
company,-0.23301951092002873
frozen,-0.23299178967475062
reseat,-0.23297524716111526
obvious,-0.23287141562051228
credit,-0.23182382190452266
store,-0.23175782683349128
checked,-0.23157610919673174
naive,-0.2312758324415403
upload,-0.23092178125699295
gray,-0.23065373937212522
location,-0.23057291103950095
sticks,-0.23056118688993774
visuals,-0.2305591563018757
moneythe,-0.23027023209559547
workingyoure,-0.23026880793176005
aqu,-0.23021816439667137
tecnologa,-0.23017468477310618
tanto,-0.2301672531645656
hopes,-0.22960716224042182
unreasonable,-0.22917448000719506
disappointed,-0.2287647309758905
supply,-0.22875413432300917
enjoyed,-0.22872310955430614
bugs,-0.22867710819911186
dies,-0.22856180403306364
wana,-0.22842018576205853
seands,-0.22842009078914585
dollars,-0.22829655132193727
claimed,-0.22827960591427643
recognized,-0.22824197350601466
reside,-0.22811528318406055
desbloqeado,-0.22781183718694856
insastifecha,-0.22780806690239802
landscape,-0.2277935259123287
malfunctioned,-0.22770147021383236
button,-0.2275108261870261
soda,-0.22747565237545594
spit,-0.2274733775045011
brick,-0.22738378522417188
samsun,-0.22736156054458956
interface,-0.227165120201882
camerathe,-0.22710950760801343
redline,-0.2270886411745246
locks,-0.22674540452715078
defectivedo,-0.22668912864272014
fix,-0.22663997401524688
bad,-0.22650601575728707
pick,-0.22633859826050637
unsatisfied,-0.22609133074621432
ago,-0.22589194209285982
fails,-0.22588077229478734
properly,-0.22588061815540506
technician,-0.22573551482239512
picturesi,-0.2256736980422462
night,-0.22552244883175648
february,-0.2254850891472643
fact,-0.22538265679160477
megapixel,-0.2252795906919279
bla,-0.22439307375877673
anuncia,-0.22424008314262486
today,-0.22423688233481218
aparte,-0.22422063503250306
como,-0.22420526448887804
vende,-0.22419487285734777
da堅ados,-0.22419340727812656
remanofacturados,-0.2241899320826141
estan,-0.2241782615016114
llamas,-0.2241780106777545
dug,-0.22382744356944811
cap,-0.2238272464770496
purchases,-0.22357059199467047
touches,-0.22336926081115482
velisgmailcom,-0.22316404301443346
programing,-0.22310475601140622
morning,-0.22292530191278406
cheapcellphonereplacement,-0.22268392079702565
inspected,-0.22266624420563766
credited,-0.22260416558727886
filed,-0.2225867060446291
todate,-0.2225849738118755
blury,-0.22231820061407329
restarted,-0.2219032709569196
damaged,-0.22183339151027265
hundread,-0.22170574695024278
quallity,-0.221705525859867
dirty,-0.22135459473674146
receive,-0.2211331045352439
veryy,-0.22108742214110733
recieved,-0.2208766628439644
origonal,-0.2208204933639472
deari,-0.22050110510820617
disgusted,-0.2204994333543475
newthe,-0.22049830324423905
originalthat,-0.22049697974283064
incoming,-0.22014260624700321
connected,-0.2200267925134962
timethis,-0.21958592374220007
internet,-0.2195524668075692
technicalities,-0.21900372020052641
dissapointed,-0.21882888291408353
gimmic,-0.21879194030407306
unprofessional,-0.21878009411104102
cellular,-0.21858049535742446
awful,-0.2177201352593786
unlocking,-0.21770263229192088
relie,-0.21740781491305453
dated,-0.21740757130963376
dating,-0.2174069077904157
document,-0.2172926210910861
connections,-0.21728494769927684
guide,-0.21723469880296561
week,-0.2170495133521417
weeks,-0.21681492889804302
imposibel,-0.21662187897628143
italian,-0.2166196792700435
rober,-0.2166163824348559
till,-0.21631815890080527
dat,-0.21622187101772017
broad,-0.21621151368860145
unfairi,-0.2162096984902042
sellwith,-0.21620965756300917
bottom,-0.21613082405792747
paint,-0.21575679276373405
law,-0.21550187340287882
draining,-0.21549949516878228
chinesse,-0.21545286679902706
extranged,-0.21544786204702393
hasslefreecell,-0.2154460998309689
screens,-0.21531348911880618
debated,-0.2152845789217266
missing,-0.2152582703980118
center,-0.2149896468660384
spirit,-0.2149779345454744
featuresthe,-0.21497566638807614
dissapointing,-0.2149756297710628
delayed,-0.2149080883583927
deals,-0.21480416669621313
red,-0.21476983053681664
unknown,-0.21464025542446055
onesomeone,-0.21439689053138364
ststement,-0.21439588711241128
fraudulent,-0.21438051801153776
unlike,-0.21437748500931406
code,-0.2141828274557146
desktop,-0.21371266506363334
cash,-0.21369608681033628
canceled,-0.21367030438384374
soft,-0.2134800626338711
monitor,-0.21325329344577607
make,-0.2131305841763898
folks,-0.21291659347715197
languages,-0.21268734559404393
chooses,-0.21253814445003122
reboot,-0.21253656822302033
demand,-0.21246442204517677
messed,-0.21153560687762782
downloading,-0.21133895808696543
tmo,-0.211328953808889
refarmed,-0.21132510008291233
starts,-0.21127406625591622
reported,-0.21109673523111921
tunnel,-0.210943107809521
focus,-0.21068207510284867
hurting,-0.21067131398506134
samsumg,-0.21066768629379767
sghi,-0.21066755134434503
inaccurate,-0.21042732916803167
phantom,-0.21042531576669082
speaker,-0.2103366728372802
continually,-0.2103106144679958
compatible,-0.21016527989168524
kind,-0.21000466233639348
spent,-0.2099536252019886
damages,-0.20987421564337919
ironic,-0.20978685196988747
freaking,-0.209728192431471
expectinv,-0.20971030994245937
lyed,-0.20970370539575012
functionalafter,-0.20948344866899296
chargewhen,-0.20948257927939745
basicly,-0.20948135740675156
english,-0.20941265595145991
poorly,-0.20919095300337756
tax,-0.2091855096238688
grab,-0.2088525378554106
conversation,-0.207646752320603
serius,-0.20746175099524214
yearly,-0.20746098819353612
textshad,-0.20734009443419224
pricecost,-0.20733920524766206
monthyou,-0.20733798880623447
accept,-0.20696075940409303
bbm,-0.2065493865968709
phonecouldnt,-0.20653850923457998
screan,-0.20574237143081242
corning,-0.20573590489437005
disable,-0.20515366616126074
sluggish,-0.20503972497105827
inform,-0.2047895982028262
cricket,-0.20447436129930557
havin,-0.2044707077501694
flashed,-0.20445769623960328
grandson,-0.2044476978880215
download,-0.204198711297532
number,-0.20408333116641955
worki,-0.20400183468011632
effort,-0.2039608256470883
callsecondary,-0.20386011264849385
slowinternet,-0.20383753538038465
sucksyou,-0.20383530068871336
workpeople,-0.2038334888599384
misplaced,-0.20351617277742062
mfgs,-0.20348277099465067
stolen,-0.2034744350244659
distracting,-0.20344212890503932
humming,-0.20343630538061055
dell,-0.20341726026334472
returnedhad,-0.20321778027871437
themalthough,-0.20321594917239588
covers,-0.20321298187025608
undad,-0.2031075342328612
filtration,-0.2030951624667669
submersible,-0.20308705330061844
suffered,-0.20308373838207006
charginga,-0.20294093925632375
disconnect,-0.20293050070921914
looser,-0.2029234054762436
receipt,-0.2029209945302988
reconnect,-0.2029172132284833
selling,-0.20280381905629935
cat,-0.2022810369543612
local,-0.20180607128763547
rate,-0.20143783621683728
advertise,-0.201349689598676
compra,-0.20108943707450666
drops,-0.20076368949416945
draw,-0.20067332129773374
person,-0.20034431533693728
cracked,-0.20032950248820072
dark,-0.199905429395618
solution,-0.19959906786527065
expesive,-0.1994186505509
noney,-0.19941491645623366
completely,-0.19940678894375316
manufactures,-0.19898729723222935
lcd,-0.1989777264481082
documents,-0.19870483114499116
replacing,-0.1986923638987874
generic,-0.19844882805057215
amount,-0.19800063860004624
writing,-0.19786383126776033
ripoff,-0.19782403748351948
amazomcom,-0.19780983476474995
black,-0.19779485007112152
carma,-0.19727447066195494
logo,-0.197166449760058
continuously,-0.19665494063051414
card,-0.1966489040997479
mistaken,-0.19663360984943135
elsedont,-0.19656576779915907
falling,-0.19643355931086304
loads,-0.19630279499210646
call,-0.195588328908025
sgh,-0.19542412540864162
frequently,-0.19541069846719064
sand,-0.19519717708216813
scraches,-0.19519709008668965
malfunctions,-0.1951622976623142
shouldve,-0.1951313983035876
caller,-0.19510736352237013
august,-0.19480233697195484
friendtechgiant,-0.19479729632569004
october,-0.19479347211521772
stealing,-0.19479270466955317
information,-0.1945732274310225
provide,-0.19457091537400542
advantage,-0.19446525981411442
wasted,-0.1943360801011352
backand,-0.19427692612098174
understated,-0.19418071026817937
takingits,-0.19391070291385007
confusingits,-0.19390756441853493
catch,-0.19383269526210462
aftermarket,-0.19356901495640383
debt,-0.19349280343335112
defaulted,-0.19323451288837779
inadequate,-0.19322975456572603
battery,-0.19310499288068853
voices,-0.19265122643984486
compleat,-0.1926338949163379
treys,-0.19262691714633418
begin,-0.19247589889134936
unopened,-0.19235897488021403
suckedbad,-0.19228830635160407
volume,-0.19228356452208023
lifting,-0.19224149515494496
huawei,-0.1921466741875824
usable,-0.19196850487928932
wks,-0.19196790283578652
death,-0.19142805827009654
middle,-0.19138234225283238
book,-0.19136192991021253
badthe,-0.19126974943598785
gifs,-0.19126818477807087
grrrrrrrrrrr,-0.19094807874432546
recieve,-0.19083337411481485
thieves,-0.19080363628836827
centura,-0.1907426888915621
interrupted,-0.19054154896822723
itselfso,-0.19050694516042957
uncover,-0.19027859741972236
tabs,-0.18986209631176337
word,-0.1898192303492458
notifications,-0.18953073192977832
rare,-0.1894785553413565
month,-0.18926117950806193
featured,-0.18864435988723838
waist,-0.188455322046009
necer,-0.18836951698385407
sucker,-0.18835630191490815
claiming,-0.18823556299369132
wrist,-0.18820589887158912
opinion,-0.18794093145459562
publication,-0.18778146253708933
fusion,-0.18731844549833604
spanish,-0.1872968071935083
scared,-0.1871064840397353
atat,-0.18645781762738686
shown,-0.1861782213132808
activitate,-0.18606288457778564
outgoing,-0.18606060362726579
altered,-0.18605885327709468
glitchy,-0.18582769951391004
googling,-0.1858192419528383
realised,-0.18580769811783124
resets,-0.18580329000596424
unavailable,-0.1857936150814454
fall,-0.18579072784372339
charger,-0.18575179729438518
mines,-0.1857362038800002
mbs,-0.18563415271397324
alao,-0.1854722173493898
gamesto,-0.18546449580293098
fpr,-0.18546343454242342
gamesnot,-0.18546327043678984
laggybuggy,-0.18536801203469913
inconsiderate,-0.18527104084672377
cheated,-0.1851345462096953
forever,-0.18486662262161574
german,-0.18453968186554093
diferent,-0.18450229440045174
ittt,-0.18450015778285672
don,-0.1843084404625226
horriblei,-0.18427177334942066
avid,-0.1842617893662838
lost,-0.18409295359580902
reactivating,-0.1838067895966262
repacked,-0.18377413410745846
somone,-0.18359292659793294
half,-0.18291701910102282
interested,-0.18267999620763012
reallylike,-0.18267609272227567
leastto,-0.18267484040365942
wasa,-0.1826747665947482
appearance,-0.18256443123426044
rom,-0.18222930313562172
iii,-0.18220537063206932
swipe,-0.18216515954096515
worthless,-0.18187711544301766
tricked,-0.18184524292364496
una,-0.18181131295547442
carriers,-0.18154688196107252
wud,-0.18148232335481784
froze,-0.18127900444807404
oni,-0.18112292863509327
die,-0.18109389394782713
find,-0.180572909653969
move,-0.18038634807460938
slower,-0.1803836683077743
batteries,-0.1802885355363232
regular,-0.1801458604373074
surfing,-0.18009024634294704
theses,-0.17893202336276595
ridiculous,-0.17864239741217988
returns,-0.17859263611616819
personcant,-0.17818661702375016
procedures,-0.17808797144545532
cancelled,-0.17784573022119948
crappy,-0.17776706179313287
unaccepable,-0.177739989997164
custom,-0.1772433389770212
silver,-0.1768116638075349
put,-0.17677833451661923
amazonthe,-0.17674850117565616
geting,-0.17668437559357159
sprint,-0.17657656514110343
itthe,-0.17655474718372857
discontinue,-0.1762406988731702
oooooooonooooooor,-0.17623315084738392
oooooooooooo,-0.17622996140763852
poooooooooooooooooooooooooo,-0.17622771760566613
pooooooooor,-0.1762258852588522
personalize,-0.17621433924052163
hanging,-0.1754384293727548
fault,-0.1751378902674546
wrong,-0.17497892865333992
featuresi,-0.17496819913422124
biased,-0.17476972078519595
service,-0.174625096141599
ultra,-0.1746139054730697
dont,-0.17449118082868728
earpiece,-0.17448279513583592
carribbean,-0.1743695508624825
nurse,-0.1743670551541557
student,-0.17436540123197783
african,-0.17415229249027078
europeans,-0.1741234864486274
released,-0.174074818310347
liberated,-0.17392931166896558
responses,-0.1739228298726316
pedi,-0.17392279375559216
star,-0.17379960617609577
blew,-0.17365819474621247
connection,-0.1735325077771722
trips,-0.1734974729554558
heads,-0.17346148696799416
packed,-0.17324709516309628
pieces,-0.17316871698013522
tick,-0.173042405811785
wanting,-0.17287482987261232
maintained,-0.17272478722917872
guaranty,-0.17234455521314046
welli,-0.17232856257196794
hotspot,-0.17221598848881617
network,-0.1721510431106541
records,-0.17204404044946692
roaming,-0.17184449173511845
duration,-0.17170520444054288
awfulthey,-0.1717025179904226
hydro,-0.17168968627768885
auto,-0.17141173809910715
def,-0.17124402447424433
estafavo,-0.17119617285983857
lnote,-0.1711831335282939
singlecore,-0.1711815979067035
asked,-0.17099289212062177
cord,-0.17097234679643025
password,-0.17075658329901344
typos,-0.17071447138633306
verzon,-0.1706834720378074
waiting,-0.17062275935472274
experince,-0.17046660878155379
wipe,-0.17007639542718503
allowed,-0.17006215328844376
housing,-0.16997780378502408
flexible,-0.16993176710037552
outrageous,-0.16990041747562976
dialing,-0.16941383419650258
hits,-0.16935268660835184
cheek,-0.16935219224531237
existent,-0.1692872723276538
mislead,-0.16907478250030225
saleing,-0.16884533549659855
provider,-0.1688116278753951
manufacture,-0.1680670195201314
grt,-0.1679912389603343
expectationit,-0.16798920842132634
listings,-0.16792454796695067
tampered,-0.1676757199723018
skin,-0.16757599561399042
