neg_words,value
reportedly,-4.1494341094304525
shown,-4.149088307037596
compensate,-4.145208682526627
buyi,-4.144885024099729
grime,-4.141136210251676
rain,-4.136544488888893
muffled,-4.136172360987836
ease,-4.135840150170043
bleeding,-4.135471325331532
microsofts,-4.128971395319796
link,-4.113386504457803
freezing,-4.113172719241291
starsoccasionally,-4.109376232969288
swimming,-4.106314268410423
megapixel,-4.102667309509298
manufacturing,-4.102100587728073
bother,-4.085748269149825
length,-4.083671405487939
plasticky,-4.082491214645696
subscriber,-4.078048564457836
specially,-4.0725679187444195
gentleman,-4.062345165784087
hdr,-4.058751889088872
awewater,-4.0567335380652425
office,-4.054621305320335
eastconsin,-4.053450786449777
store,-4.050120916913642
impressed,-4.044450270058931
stuff,-4.044407429868554
sorts,-4.043864927005534
understand,-4.037796650452398
mon,-4.0351912082205414
corporation,-4.030896641187645
peru,-4.020312645824665
underground,-4.018510106318695
bulky,-4.0117725418083525
accessible,-4.007026808380289
godesignthe,-4.003386242162564
cutting,-3.9973452435532497
reassembled,-3.995518001279923
john,-3.9951069160465207
lay,-3.9898618408668196
shatterresitant,-3.9854452997149497
listed,-3.980838641775195
floor,-3.9765936964255584
thenbut,-3.9763125966955766
sharing,-3.9683502770663788
superannoying,-3.9680925043009547
make,-3.9670198066564644
opinion,-3.9646377120234226
taps,-3.9644618560316003
business,-3.963399282902545
exceeds,-3.960901828547874
upgradeable,-3.9526554840649686
stress,-3.9414115377741408
explanation,-3.940913455691297
streamingspeaker,-3.932717731272219
internate,-3.9239929546117245
helps,-3.9194739008991037
mac,-3.91869255786377
finger,-3.915409361112474
videosbeing,-3.91112971958177
gathering,-3.910328227571614
samsung,-3.9080471459859822
airplane,-3.9075614080006207
drastic,-3.9003669198588353
hadnt,-3.9002218404001954
therei,-3.899254671291308
internet,-3.898048485975289
thermostat,-3.8951338522005896
sort,-3.8815863869919145
venzuela,-3.875404361972821
realm,-3.8740645629905264
wirelessly,-3.8738721911595735
optimus,-3.87321942028639
understandable,-3.872710744958069
increbidly,-3.8711664647546167
throw,-3.862488159904298
renewed,-3.8586322560872786
private,-3.857846768816312
sparq,-3.8528299614227643
watching,-3.8457335172190916
tracking,-3.844517280887532
charging,-3.8429412784861756
hands,-3.840963928539263
notification,-3.828741927734501
chinese,-3.8243438308151596
nosogreatis,-3.8238523156933706
shape,-3.8226151368814034
clearing,-3.817212287604935
point,-3.8134135991785656
mercate,-3.809505889855327
significant,-3.804199254947608
proofcons,-3.8031662078711834
size,-3.80203173148661
crashafter,-3.7974177732386236
today,-3.7894454351316558
memorymoto,-3.7837471718863553
dispute,-3.782165872945139
tick,-3.7802443016989518
expectedscreens,-3.7777049425516247
sing,-3.775047591244426
malfunctioned,-3.7739274705790753
memorized,-3.772932359659965
dualcore,-3.7688892624143944
unlockedit,-3.7664349935769557
marvelous,-3.765857864319261
arrows,-3.761811604548503
sarcasm,-3.7531868393600454
honor,-3.7440660685889897
siiidroid,-3.7407946405355754
teenage,-3.7405278803207467
customer,-3.7339096360284127
toolyou,-3.729186152540205
inadequate,-3.7284427958543556
teams,-3.726392999311437
microphone,-3.7211267697917636
fingertips,-3.720702125938705
prime,-3.717863332764572
embarrassed,-3.702598726013769
outstanding,-3.6944109708377018
phonewhole,-3.6918465399467393
virus,-3.690133610116563
manner,-3.689132431270951
shooter,-3.688536565776531
break,-3.688179695212557
popping,-3.677985589624993
overheating,-3.6772428225286964
land,-3.6602426110946915
goodok,-3.660205392881899
wellcons,-3.653539143429317
glossier,-3.649351125665193
itthe,-3.6485502606376308
server,-3.6428921434914914
lovrs,-3.639723920665189
errormobile,-3.639619282842009
transit,-3.638305374148845
suggested,-3.6354916180858985
periods,-3.635143216552507
reccommendthis,-3.6335909753034823
fingerprints,-3.632813928733721
slower,-3.6327119332575246
sonic,-3.624736848715416
rules,-3.6020939277553787
youve,-3.5979670664921932
sisters,-3.594618533703977
chromecast,-3.589097226679285
megapix,-3.584840156005134
starts,-3.5829671276937503
vanilla,-3.58120566379548
thatread,-3.5801589738752475
themthey,-3.579463108145743
readvery,-3.5785293612272837
elegant,-3.577181345429618
resets,-3.576631580814857
amazomcom,-3.5728716816433916
mattedbrushed,-3.56912566462304
userthe,-3.566417215010079
switch,-3.565175737903384
geting,-3.564209447584121
reaaly,-3.561139170995941
timeand,-3.5593390319069482
centura,-3.5548425380777378
monthsit,-3.5537989707042095
thinking,-3.552986678548401
methey,-3.5524075979451104
orders,-3.5339979603846787
hits,-3.5277181380477614
echo,-3.52609204715272
toohardwarethis,-3.52606081201271
resistent,-3.5213522631943834
unacceptable,-3.5198492847457414
randomly,-3.5186982349886544
desk,-3.51456603782162
meager,-3.513251950388737
scary,-3.5113874196547217
mespecially,-3.500153281318903
department,-3.4996337425842357
referb,-3.4956895676933715
thanksgiving,-3.4934762644386828
htm,-3.492271363469935
worried,-3.4842712518129213
negra,-3.48298893079905
liberado,-3.479481447429763
itunes,-3.474829364724288
greatexcellent,-3.473458423095966
etcit,-3.47178848592265
settings,-3.470405540936456
stole,-3.4691066103482906
upgradethe,-3.4673873415978953
protheres,-3.4634108116239197
newatt,-3.451012374553166
monster,-3.4508482977264783
pdf,-3.448934520419743
booklet,-3.448320443047566
textjavascript,-3.4471902521850954
letters,-3.441213444373776
tip,-3.440260317539914
planbut,-3.440039727199153
respects,-3.4188613240882013
replacements,-3.4162159044046385
glitchy,-3.4091846090157425
clearer,-3.407936356066678
ting,-3.400973778127565
callssamsung,-3.3959660976324595
sendreceive,-3.3939119719546382
fella,-3.3854730484590596
hallway,-3.375855845435378
thankfully,-3.3743779531647378
sounds,-3.372285586425338
mannerbetter,-3.3718417811926966
chock,-3.369725198716093
hurting,-3.367002577553297
upgraded,-3.3644747292047703
stretch,-3.3642110535501786
predates,-3.3617384550614675
reset,-3.3592121420165593
pages,-3.358745001668211
item,-3.3538884280257215
factoryinstalled,-3.343237934782479
girl,-3.3368791561953213
allmetal,-3.3269338867884697
pleasedpleaseread,-3.323309804059071
remaining,-3.321745348029071
polite,-3.320032976747982
writing,-3.3150944057772382
availablethis,-3.3051399556452057
energy,-3.304022793174724
negligence,-3.298472670165164
saving,-3.2950197718250482
liket,-3.293045539503174
duplex,-3.289977014357289
recordsbtw,-3.2899096780571213
wrestle,-3.288582514159141
spacei,-3.2875885032851544
secondsnow,-3.281797767884269
compatibilityclose,-3.2790046434879967
defiantly,-3.2760434044172095
readers,-3.274851225384201
daygreat,-3.272460948526098
phonetips,-3.2691247483883443
side,-3.265553337654514
omg,-3.2559949871797724
mislaid,-3.2558823016145118
offline,-3.2547578610804404
hears,-3.254633658449244
resolved,-3.2520596089848546
kinda,-3.249606249153799
icon,-3.247377472533045
smarphone,-3.2470434861740456
blacks,-3.2460698956619884
parameters,-3.2447343791713403
materiali,-3.2427466560738725
dimturn,-3.2355332787024147
kill,-3.2284308693268096
lgc,-3.2284133014486307
crapped,-3.223183858673179
root,-3.2175841706784354
style,-3.213229959532102
fell,-3.212500982289644
programming,-3.20925954502554
opted,-3.2026020445849914
rate,-3.199379043088256
error,-3.1993547857356948
ofdifferent,-3.1989933982954937
onthe,-3.19620876244969
genric,-3.1918602415502995
goodreads,-3.189397516625212
passion,-3.1887523107943383
saludos,-3.1881751589794827
personalize,-3.187920836117674
muchi,-3.1876217497693906
smith,-3.1865586583361036
gsm,-3.185525470804651
problema,-3.181621753874703
withwhen,-3.1811552834714845
iphones,-3.181118888679635
functional,-3.1726041417717874
evil,-3.1721279504938975
upcoming,-3.1689839286032195
high,-3.168221286638139
tinkering,-3.166011612282677
newly,-3.165834594974691
supcase,-3.1654509480616064
worldsafter,-3.1633892342916163
nonfunctioning,-3.158779759727204
liberation,-3.1553944063928023
pre,-3.155118954233507
ios,-3.1537124642376475
encuentro,-3.151978896008552
gently,-3.1512768003192573
reboot,-3.147905330851314
slide,-3.1466479441283197
realy,-3.1451873542664726
shutting,-3.142627271246683
qhd,-3.142494619304431
todays,-3.1389460484669214
tint,-3.1267326197940126
seemsmost,-3.1245530935307864
turning,-3.1196965260808023
specifications,-3.115407931043612
timeliness,-3.114846184056817
speedpictures,-3.113323861190188
worksso,-3.110912119865355
picks,-3.1103356911463385
metropcs,-3.1087453430885232
rear,-3.108013472207907
drawn,-3.106621353481935
fit,-3.1040562095476214
riptide,-3.1008479505075877
mellow,-3.0993142495660213
perfectamente,-3.098346892593471
edges,-3.0981225631087375
giftee,-3.0966839783871167
read,-3.0924636076473266
rating,-3.092228459703529
superi,-3.089539748518321
truley,-3.086159087632765
hacked,-3.0790842195199066
helpwhen,-3.0779033462284615
lowlight,-3.074429503824348
resized,-3.0722009322164365
surprisingly,-3.0721346567954697
skeptical,-3.070593265864097
paper,-3.06612118351763
finding,-3.0646300132514668
rom,-3.0580336630647196
substantially,-3.046379087307121
webpages,-3.042509032003856
refinement,-3.0420154948614866
greattakes,-3.0391157308230743
smaller,-3.0370035521794323
thatin,-3.0357867144925894
됛is,-3.0354870324149723
twitter,-3.029889205392196
outletsregards,-3.0237374636617336
textin,-3.021463294624924
card,-3.0189027416642173
reordering,-3.018314116060813
cheapcellphonereplacement,-3.0164758042025337
lie,-3.015182606963052
cheating,-3.00938323938477
lies,-3.008032496312748
turned,-3.0080201085142297
struggling,-3.001958775609062
droppedi,-3.000253922354506
scrapes,-2.9972511564152216
sufers,-2.99223500435238
juice,-2.991144932552819
apni,-2.9855839195089957
breaking,-2.984597341124415
warrantyeditordered,-2.98258153237929
pry,-2.982552724980528
speculation,-2.982252969902127
spells,-2.9769168166227
net,-2.9738350516362275
passcode,-2.9713027266194967
aid,-2.9703623886994657
downsummaryif,-2.9690094818073396
goodexcellentvery,-2.9648458473373647
thickness,-2.9641895577025776
teeth,-2.9621892744315654
vengeance,-2.958922082675611
overal,-2.9535386867410307
loose,-2.9487838809618516
outdated,-2.941214047978156
shutter,-2.9392507361093054
statement,-2.939127610050806
convient,-2.937745301798806
jealous,-2.9370671142036318
professional,-2.933796737149819
playstore,-2.92858878433055
operatei,-2.9166952793779934
modelthank,-2.913562017485944
textshad,-2.9135137005520977
ufocus,-2.913080886586673
properlyat,-2.912895949099173
crippling,-2.9119155386080573
qualms,-2.91158110421652
requesting,-2.9089162940301567
unfortunate,-2.9083017758378666
hotspot,-2.9049972144029192
savy,-2.8995917958011903
spreading,-2.8988292469487638
inconvenient,-2.8929637232557277
education,-2.8914599876029055
facts,-2.886812515048242
ecuador,-2.8827785597644753
developer,-2.880949602765583
networkfortunately,-2.876438586734209
motto,-2.8757055942749687
contact,-2.8755773556338755
timeplease,-2.8726624023537313
thingit,-2.867054646306825
unheard,-2.862690414552108
suffice,-2.856743590901973
settingapn,-2.8503817584602134
unhappy,-2.843083449617967
reasponsable,-2.8397130420544707
phoneexactly,-2.8372518100079507
percentage,-2.836180061898295
camerafinal,-2.8346147996640956
performanceprice,-2.8315929584892805
warrantyim,-2.827950137114953
devices,-2.8239642024589386
ding,-2.822989263305594
syndrome,-2.8219331924237565
reception,-2.821511874279291
world,-2.8212912528041647
ratio,-2.820962657433319
caja,-2.819863284501125
game,-2.8195890320152
producto,-2.819020266859785
idea,-2.797258214617724
cosmetic,-2.7957983366266306
show,-2.795356296815727
happyi,-2.7953051420563133
telus,-2.790072907005133
england,-2.786802855611681
zoey,-2.7851192564891503
personnel,-2.774652109734045
mbc,-2.773075783769495
italian,-2.7723328138608667
isnt,-2.7680809753507503
odds,-2.76168257544425
rumors,-2.760975337531327
herefinally,-2.7534185169580128
surfaces,-2.752859923370553
lake,-2.746697827715592
wont,-2.7411122349996546
vastly,-2.739733868370605
las,-2.7339716434076715
greati,-2.731899917719779
prints,-2.7302765887381164
mother,-2.7244714686454863
york,-2.718841145029914
themselvesconsdecent,-2.7165968553516966
sparkles,-2.7094247170907417
papervideo,-2.7090657771815962
reseller,-2.706843970009223
netgear,-2.703675971318974
supported,-2.7020207651135624
piece,-2.6962456219171007
youre,-2.6899089853570306
fraud,-2.6892976827970427
marketing,-2.6877779150107997
rough,-2.6876322471363707
circa,-2.685425688984054
cellphonesfinally,-2.6815695069003946
les,-2.6809440569587593
surprising,-2.6757206185624804
zoom,-2.6719947088363414
feat,-2.6711427364090663
reallylike,-2.666130823687054
costs,-2.6653023588652283
sony,-2.6619991416149307
apps,-2.658705467217116
handswrong,-2.6574559974005343
futile,-2.6571990918199475
suggest,-2.6482056637109905
moneys,-2.6474987036281563
super,-2.645344273158494
flight,-2.641455125966632
dayskit,-2.6400191744467016
vary,-2.6372915361587084
unlike,-2.6367920880553366
country,-2.6367527412387806
negociacionesthe,-2.634082372290491
google,-2.6319309878143518
substantial,-2.6283283182938897
series됛like,-2.6277495915156734
kludge,-2.6207909982941944
ends,-2.619181098998643
muilti,-2.615323477793352
workits,-2.615188671878783
抉nico,-2.611868041576577
soonoverall,-2.6116177401250193
theyre,-2.6023487568891666
swipe,-2.5971889303421936
nov,-2.594868414676365
cardart,-2.5918417692133193
misunderstood,-2.587839210281861
case,-2.5870673745912764
tracks,-2.586943888988086
shrink,-2.5862995045529287
responses,-2.5818340950201017
proofobviously,-2.578676358680189
navigationearthmaps,-2.578614343866976
curved,-2.57822809113819
modes,-2.574818288857327
provide,-2.5708905931976576
widespread,-2.5660443723574
ranged,-2.5580624425181715
powerful,-2.5561003294572946
karen,-2.556082338352116
blows,-2.5531594231324846
music,-2.5435136410150836
imposes,-2.543308020581349
i됛챭e,-2.540758554249375
thread,-2.5401070521779574
overheatingstay,-2.538760999669878
betternote,-2.5380022429885383
qualityhaving,-2.5295038652600885
selection,-2.5253764844415474
wake,-2.521359279610346
visible,-2.519976242654853
ten,-2.5099636594045136
shoot,-2.5049959982225767
electric,-2.5045868352982494
rober,-2.499903469571591
camerasometime,-2.496278741908034
portin,-2.4935240920063073
competitionhardware,-2.4926446790978516
unclear,-2.4902113123676894
butts,-2.485798140843134
plugging,-2.481384363375261
optioned,-2.4784072610860286
walked,-2.4759895117714628
didt,-2.4748017541616565
rubbish,-2.466750905654447
network,-2.4564339264366084
funcionamiento,-2.455261117203147
chatting,-2.454475270079716
box,-2.4544287313383126
encountered,-2.4524497584882656
anywhereon,-2.449058170908583
phonebattery,-2.446065835427735
knockoffs,-2.445049814193273
evolution,-2.440492060031401
navigon,-2.437887789878506
flagship,-2.4329647867014152
made됛白,-2.431660187254431
perfecto,-2.4293248261867406
feet,-2.4270663025797226
monthseditwent,-2.426705824578582
reformat,-2.4237871098616637
satisfiedsony,-2.4234091895246515
repacement,-2.4222902518426475
bend,-2.4214552044052273
visiting,-2.415558578074737
parchase,-2.4152471830542885
saturated,-2.412768128647442
designing,-2.4053603451224217
distributing,-2.396267411486397
zagg,-2.39359544912722
walking,-2.3925846033815423
priceor,-2.3871869054035066
qualitative,-2.383691492036618
warrantyguarantee,-2.3817338099517027
mucu,-2.3814262171296043
batterysince,-2.3764978159497385
satisfactory,-2.376048260867333
yesclear,-2.3759966180756287
wayne,-2.375585553249905
previous,-2.3737725102213045
unlockedalso,-2.3729026094988104
milliamp,-2.369312054627618
betterinstead,-2.367895104217454
behalf,-2.36647475003314
interrupted,-2.359182325474088
minutes,-2.3557758567653515
displaynote,-2.355539834545212
opportunity,-2.35207017268576
fabrica,-2.3506143151587544
variants,-2.350444971617058
processorspeed,-2.3496107570996925
fuera,-2.347486047626985
put,-2.3446184875704694
guilty,-2.338868823715056
waited,-2.338487027904917
oneeasy,-2.3373107761725924
uis,-2.33278044420505
zip,-2.332432241787867
uncomfortable,-2.3319430604118976
responsive,-2.330331251529054
wireamazon,-2.326495492807716
succeed,-2.3226538111888506
inadvertently,-2.3222724718397676
accessibility,-2.3197414872034328
seventh,-2.3188380397521104
produces,-2.3118656370352695
fixable,-2.3117634400575118
mixture,-2.308569611292847
dimming,-2.303644715382767
momento,-2.303126945672535
pass,-2.3024625851768166
workbecause,-2.302251810938914
dog,-2.3019003142486105
griffin,-2.29847339502545
venezuelam,-2.291955551652301
watched,-2.2917553736741247
yearsi,-2.2824204256584406
spouse,-2.275849595060077
inand,-2.2730285279130418
embedattributes,-2.256128673937998
islands,-2.2555198888229833
pixelsruns,-2.25394418989035
tangled,-2.2496467747190003
hesring,-2.2468650617211225
technical,-2.2449487440371674
patheticive,-2.2407215336453343
tumblr,-2.2355510347553356
wouldnt,-2.2331844276442907
expense,-2.228193109673089
quality,-2.225502189108094
whos,-2.223316816257775
weather,-2.2147470292581737
gimme,-2.2141642633127874
limitations,-2.213521256978061
present,-2.2118687143605564
calls堺痒,-2.2115054108881647
escalated,-2.2084061788903755
twicei,-2.205709924139508
imagine,-2.203499398008336
result,-2.2021808939775673
sucksas,-2.199420083507297
resetting,-2.1959655151407933
mei,-2.1957834385193498
talkingtextingyou,-2.1943641074169884
froze,-2.1907717443705486
outputs,-2.1906479339828016
internetgamesyoutubemusicand,-2.1897175632605124
intimidated,-2.1888162936539772
representationi됛챒,-2.177550903124339
upgrades,-2.171180683219168
languages,-2.1691510487259875
featuresphone,-2.1675147027603
upother,-2.165913335915254
british,-2.1646376359853803
bedrooms,-2.1645410443775552
outrageous,-2.1642228065341094
select,-2.163688121435131
hassummaryall,-2.1619258775053587
killed,-2.154587924517064
serial,-2.1526546044119863
blah,-2.152523235458523
highfive,-2.149693945464232
youll,-2.147143426381323
opportunities,-2.1424948193141646
recomend,-2.141587379210026
desing,-2.1389749521739545
embarrassedwhen,-2.136243782907184
userexperience,-2.1288041516178264
quadrant,-2.126755708114453
dual,-2.1261352639286897
digicel,-2.123672245944778
lines,-2.11891545173058
shoulder,-2.1164954617632303
toits,-2.113087443196802
telcel,-2.110897598503257
dropoed,-2.104817753826494
provider,-2.1043435533801427
metro,-2.1041960081315536
wendy,-2.100254945329767
softwareif,-2.0960098213141767
stuck,-2.0959776097387626
pricejust,-2.0959739813046987
payed,-2.095930794234854
daybut,-2.0943702500765897
recorderthe,-2.0940343616901598
picture,-2.0874890949630456
disclosed,-2.086842917698831
efforts,-2.085467668985884
accomplishing,-2.0810886698664057
resistanttough,-2.080608159115241
def,-2.0765957037560727
desbloqueado,-2.076500812323617
personcant,-2.0740015648111036
tured,-2.070873060707213
refurbished,-2.062982208579975
outlike,-2.0562318129848003
goodness,-2.0522137165330028
oversease,-2.048868766583985
meomory,-2.0461832690079897
lands,-2.0406609668111266
bluetooth,-2.0381816972998035
wasnt,-2.03795845561695
estimated,-2.036747793476696
stylus,-2.0339155906819215
retrieved,-2.0328444440407623
landscape,-2.026992703251348
iii,-2.01381967939763
trustthe,-2.0130580937109257
cargador,-2.0114746167334014
signals,-2.0096297879454097
daytoday,-2.0008909562742847
leagues,-2.0004812205177713
strip,-1.9987811181406068
packed,-1.9888674077739856
concernnot,-1.9822396625657772
wasted,-1.9802903767579765
voltage,-1.9799843064176763
scribble,-1.9656015075039104
manufactures,-1.9566765837400335
level,-1.9564449388512737
stack,-1.9537107059000256
viper,-1.9527537760849714
meon,-1.950729662344193
daytona,-1.949382320669785
pocketyesterday,-1.947472422523093
ducts,-1.946969053264113
understood,-1.9451338930732698
kinds,-1.937288159182761
sabemos,-1.9350060190326253
loo,-1.9324639129845707
controls,-1.9286026590936383
thay,-1.9280920509312878
serius,-1.9267719837594637
ningn,-1.9245486062501092
motorola,-1.9237346756976048
clue,-1.923179348329962
esta,-1.919708018501955
situation,-1.917704467438401
revise,-1.9088758473987284
pointandshoot,-1.9045192621612075
thissometimes,-1.9044414764178093
researching,-1.8994248951752537
separate,-1.8994160296607523
screensuper,-1.8964115045762082
maps,-1.8946382312345507
granny,-1.894323498333111
launch,-1.8903658413905076
seniors,-1.8876272364054925
thingyou,-1.883766975787435
economic,-1.8809490805996418
male,-1.8772579928028956
volumeoften,-1.871556863865433
explained,-1.867277426978612
traditional,-1.864799332255325
microcell,-1.855110741804988
celular,-1.8548191335804263
flash,-1.8508170879859502
origonal,-1.8474208058548882
jamaica,-1.847287093663415
social,-1.8322602858352974
guide,-1.8296353775351824
touched,-1.8270802538724544
squared,-1.824168401859827
letter,-1.823902445769444
itandroid,-1.822605932020355
worthy,-1.819449470852706
compete,-1.816526400396671
youthis,-1.8163334650895804
vendors,-1.8156189372498994
fineoverall,-1.8107472675496377
distortion,-1.808603042958591
sthe,-1.8053829274561708
laptop,-1.8052013911009925
request,-1.802708929397203
saleing,-1.8009962531328623
whatsapp,-1.799132521181771
catcherr,-1.7972516841547839
items,-1.794996784624529
thankful,-1.794635876415235
interference,-1.7915738420506935
glitchesbad,-1.785563195038364
vender,-1.7821986642889363
noted,-1.7797256605672502
nexus,-1.7765639147869692
scams,-1.7696358076619638
newthe,-1.7679031636355087
weight,-1.7647670270534717
pristine,-1.7602671316938048
north,-1.75978519255315
managed,-1.753475996388456
friendlyi,-1.7533272817198164
ergonomically,-1.7516561842444225
eay,-1.7504469378587117
thiscan,-1.7446137793586707
inconsiderate,-1.7427529958094161
connector,-1.7413747974602696
rush,-1.738164263136506
niffty,-1.737723150312381
problemslesson,-1.7368092337430419
upset,-1.7359380565322984
jacks,-1.733700140359814
central,-1.7335362399434235
strengths,-1.7295266967208627
fuzziness,-1.7270905251583393
pads,-1.7240593415600098
usar,-1.7233985942626444
yesno,-1.7227710822862399
unlimted,-1.7211083305776254
retro,-1.7190156221525952
monosolo,-1.7186921640398334
states,-1.710069060259459
therenow,-1.7098993375087457
useras,-1.7096087319332411
ifrm,-1.7095557042828566
preloaded,-1.7092361235123636
difficulty,-1.704201392370361
xperia,-1.7005940930641006
contextsince,-1.698955916055399
patients,-1.6987937790656273
sheet,-1.6985817133729486
resume,-1.6946889552696576
shippedthis,-1.693975253441647
close,-1.6935099305173122
popular,-1.6933483028659109
sdxc,-1.6892752752599092
establish,-1.6883028000965952
industry,-1.6880341130976955
cuz,-1.6856063443938558
superior,-1.6847845584203636
soft,-1.6819527911968393
protector,-1.680406733974936
phoneno,-1.6791042238487341
ridiculed,-1.6786981909786765
plans,-1.6760111873362775
wana,-1.6714526454968923
compra,-1.6709308887953378
requiring,-1.6663422678414526
daughters,-1.66592256906888
drag,-1.657992954222985
user,-1.6568744378133657
timeit,-1.6438059729663583
competitioncons,-1.6420690041916093
confirmed,-1.6412064138110085
lumina,-1.6393089872339353
listmaking,-1.638208623717485
south,-1.6310640185413545
shocked,-1.623287254019399
importantscreen,-1.6231876317311396
truck,-1.62161144100245
phonethough,-1.6190372636108468
thoses,-1.6165124108081914
upser,-1.6150168564117096
rugged,-1.6092400051428288
greatthe,-1.606882412386063
usefull,-1.6063987059212115
driving,-1.6057167949954834
salesperson,-1.600358204634974
reviews,-1.5973040983078555
outoffocus,-1.5957916223578288
lower,-1.594581820113806
kiddingthe,-1.5945587915131565
wizard,-1.5929890135852847
customisable,-1.5915462483092264
charges,-1.5904529640016494
updating,-1.579234759030347
stupidfeels,-1.5760324949710232
market,-1.5729711096810273
write,-1.5721369228697943
travel,-1.571119192038245
field,-1.5703593128005786
seller,-1.5696869029044291
reproduction,-1.5654326218556671
regrets,-1.5636202035844788
emphasize,-1.5567475761553409
easttheyve,-1.5565416049635574
currentlyrapido,-1.555328967557862
ite,-1.5514618115700127
doubts,-1.5513391062045911
verizonguess,-1.5500663312500629
iphonefinally,-1.5498224212862162
toilet,-1.548242827852231
medley,-1.5404308681687788
textfor,-1.5382019495066916
rediculous,-1.5381651273910255
proceso,-1.5355020472558902
hspa,-1.5340151369616908
sharper,-1.5320521113409316
numberthe,-1.5296480885747703
disappoint,-1.5259686870177789
interfaceexcellent,-1.525939934252469
sonetines,-1.525428212360435
frame,-1.5242371847824348
ripoff,-1.52363053129879
grear,-1.5231949084231644
turkey,-1.5208409400877834
yetmaybe,-1.5143712015195232
mistaken,-1.5138984388198575
pros,-1.5130484010297982
experimented,-1.512184315600833
sprint,-1.5072673959762513
yell,-1.5070188263158155
mub,-1.5028452278771176
excellentscreen,-1.500922565335384
symbian,-1.4989997099572017
cable,-1.4950945778552476
upside,-1.4950496739245334
article,-1.494753614226901
irreplaceable,-1.4925239240424018
worldthe,-1.4878916711002244
extremely,-1.4828000750897041
poof,-1.481706621831829
manages,-1.473853535438031
shockproofvery,-1.4722320413209704
vidpysuyut,-1.4699245285313942
late,-1.469908002546729
increased,-1.4636619582126886
wlan,-1.4605844118129074
response,-1.4595055915268547
hopenevermind,-1.4560336347186749
source,-1.4553677791328825
uconnect,-1.4517931011601188
custom,-1.4482376258901182
testing,-1.4477777520805375
joke,-1.447395381794408
highest,-1.4465127939618827
challenge,-1.4464423476052182
muchloved,-1.4457732776001095
resolver,-1.4453315194105265
pasted,-1.4438998366652445
zippy,-1.4435361689486372
pocketplease,-1.4410416179550627
livings,-1.431735166442982
polishedminimal,-1.4272825158563434
speaker,-1.4244127495935146
shield,-1.4183031731600813
mediocre,-1.416627037293117
hardcase,-1.4157290560796314
pharmacists,-1.4154710682968012
preliminary,-1.4152371501503405
weeksthat,-1.4148308000659535
ongoing,-1.4130182056801637
responsible,-1.4128907690011754
occurs,-1.4080891195775915
lady,-1.4078922603984243
phonephotographer,-1.405895934204764
unlabeled,-1.404097054675964
overloaded,-1.4030095423255926
heckuva,-1.3966108045583074
phoneit,-1.3956179263175506
unit,-1.393783874689886
smoothqi,-1.390580438426821
offload,-1.388605998094896
nonissue,-1.3883020607981165
rubber,-1.3861345157882867
contract,-1.3841539284566016
screentthats,-1.3826034118974857
vzw,-1.381794618974447
prompt,-1.3814440150310623
skydrive,-1.3799035439922949
anymore,-1.3788433921780623
defects,-1.3776501246960946
satisfieduser,-1.377324647381084
thins,-1.3763550066976356
youwayne,-1.3741954709887072
solid,-1.3736241283626667
sthis,-1.3705944698280057
touches,-1.3692638720016705
understated,-1.3691946585376347
terminal,-1.368282584003544
shealth,-1.3633009955079198
finish,-1.3631223349376815
peice,-1.3613913910802167
vibrant,-1.3604677868962742
stunned,-1.3581098433167516
unshareable,-1.3552764828904866
estafavo,-1.3516557162261256
station,-1.3491345336243934
gray,-1.349068097360613
story,-1.3488878885321909
whomever,-1.3455119745192439
introduces,-1.3418664425185045
nicely,-1.3418122375624884
manufacturer,-1.3402169532034085
receive,-1.3392920033361528
note,-1.3358439325776477
couple,-1.333363756537846
plansi,-1.3315751684752237
fitother,-1.3284136023458823
type,-1.324679813319842
expatations,-1.3231211126322444
mandatory,-1.3212225895527676
boss,-1.3206324212630376
aperture,-1.3192252957235873
strokes,-1.318457517347779
kids,-1.3167879118434633
matters,-1.3163961243702418
varies,-1.3131438953186703
cyanogenmod,-1.3129419633787691
vegas,-1.3117877379396325
neccesarily,-1.3111405420695372
learning,-1.310435869695269
pone,-1.3102807122040443
quality堺痒,-1.3089430820559589
react,-1.3036982960053245
soverall,-1.300567396753119
sleep,-1.2966690343939404
enus,-1.294739917721947
usei,-1.2929457638358088
nationlol,-1.292372750641989
trustworthiness,-1.2916880774066537
sees,-1.2904336960424525
expired,-1.286556306649833
slimthere,-1.2849239735897922
reaction,-1.281729298672467
sensor,-1.276099584884833
shelves,-1.2706747772506803
nderstand,-1.268447603917417
withstand,-1.2637201757242686
featuresbut,-1.261482379552707
doable,-1.2609384838719477
fragile,-1.2597049312003863
sector,-1.2591615802965574
mbs,-1.255543191505875
god,-1.2486057235698254
impartial,-1.2481501220534292
don,-1.2478409973007056
enthusiast,-1.2460499221777075
reviewer,-1.2317590091626092
route,-1.2307747508461448
madden,-1.228339375382099
bellevue,-1.2276703838246343
triedon,-1.2232724073896786
picked,-1.2226413294628564
cdata,-1.2219108566642545
usersfour,-1.2174951144493842
mimics,-1.2129369810027055
numberi,-1.2120547918093674
manufacturers,-1.2120132748952885
whatsappthey,-1.20867576319547
updatedis,-1.2012522112789834
shipcost,-1.2002855379414088
slothere,-1.1967793919500689
task,-1.1920129443482173
hopeless,-1.1905046725020116
bionic,-1.1872280888007993
podcasts,-1.1849748964040876
