custid,ct_dairy,ct_drink,ct_fastfood,ct_fruite,ct_house_prod,ct_makeup,ct_meat,ct_sauce,ct_seafood,ct_snack,ct_vegetable,coverage,g_paid,buyed_prod_num,hf_6-11,hf_12-17,hf_18-23,wdf_Sun,wdf_Mon,wdf_Tue,wdf_Wed,wdf_Thu,wdf_Fri,wdf_Sat,n_distinct(prod),ct_cov,vdays,day_mean_amt,day_cov,first_cnt.prod,second_cnt.prod,third_cnt.prod,first_money.prod_ct,second_money.prod_ct,third_money.prod_ct
C2103,0.06,0,0.17,0.18,0.12,0,0.14,0.06,0.04,0.18,0.05,0.82,161032,50,0.58,0.4,0.02,0.01,0.07,0.43,0.14,0,0.06,0.3,29,0.7307470910571177,20,8051.6,0.8427727644357793,cooky/cakes,chilleddairymilks,chilledagriculturalproducts,snack,fruite,fastfood
C2104,0.47,0.09,0.19,0,0,0,0,0,0.11,0.13,0,0.45,35480,21,0,0.33,0.67,0.18,0,0.21,0.08,0.03,0.29,0.21,8,1.5080173060936537,19,1867.3684210526317,0.5132110761332791,fermentedmilk,ramen,softdrinks,dairy,fastfood,snack
C2105,1,0,0,0,0,0,0,0,0,0,0,0.09,990,1,1,0,0,0,0,0,0,0,0,1,1,3.162277660168379,1,990,0,fermentedmilk,NA,NA,dairy,NA,NA
C2106,0,0,0.54,0.21,0.18,0,0,0.04,0,0.04,0,0.45,57470,9,0.44,0.36,0.21,0,0.27,0.34,0,0.23,0.16,0,9,1.7468517203941876,6,9578.333333333334,0.3717099571595919,bottledfoods,chilledagriculturalproducts,chillednoodles,fastfood,fruite,house_prod
C2107,0.54,0.3,0,0,0,0,0,0,0,0,0.16,0.27,8080,3,1,0,0,0,0,0,0,1,0,0,3,1.8730935803710844,1,8080,0,beans,chilleddairymilks,harddrinks,dairy,drink,vegetable
C2108,0,0,0,1,0,0,0,0,0,0,0,0.09,11490,2,0,1,0,0.43,0,0,0.57,0,0,0,2,3.1622776601683795,2,5745,0.18585400166957122,banana/importedfruits,tomato/plum/melon,NA,fruite,NA,NA
C2110,0,0.21,0,0,0,0,0,0,0,0.79,0,0.18,6100,2,0,0,1,0,0,0,0,0,1,0,2,2.5121045310561763,1,6100,0,cereals,softdrinks,NA,snack,drink,NA
C2111,0,0,0,1,0,0,0,0,0,0,0,0.09,29700,2,0,0.33,0.67,0,1,0,0,0,0,0,2,3.1622776601683795,1,29700,0,pear/kiwi/grape,strawberry/peach/,NA,fruite,NA,NA
C2112,0,0,0,0,0,0,0.43,0,0.57,0,0,0.18,17424,2,0,1,0,0,0,0,0.43,0,0,0.57,2,2.145290825802583,2,8712,0.1928473039599675,importedbeef,otherlivefish,NA,seafood,meat,NA
C2114,0.09,0.13,0.12,0,0.11,0.08,0.02,0.09,0.17,0.18,0,0.82,93280,27,0.33,0.67,0,0.18,0.13,0.27,0.07,0.36,0,0,19,0.6591934146203948,11,8480,0.6184095388806425,chilledseafood,soysaucesandpastes,candy-gum,snack,seafood,drink
C2115,0.41,0,0.11,0,0.27,0,0.07,0.03,0.04,0.07,0.01,0.73,74711,26,0.56,0.44,0,0.02,0,0.37,0.38,0.05,0.04,0.14,14,1.3695508431959997,17,4394.764705882353,0.7544289260306705,fermentedmilk,milk,bakery,dairy,house_prod,fastfood
C2116,0,0,0,0,0,0,0,0,1,0,0,0.09,3990,1,0,1,0,0,0,0,1,0,0,0,1,3.1622776601683786,1,3990,0,processeddriedfish,NA,NA,seafood,NA,NA
C2117,0.37,0,0,0.63,0,0,0,0,0,0,0,0.18,9580,2,0,0,1,0,1,0,0,0,0,0,2,2.2011784979968505,1,9580,0,apple/sweetmelon,eggs,NA,fruite,dairy,NA
C2118,0.01,0,0.39,0,0.34,0,0.14,0,0,0.12,0,0.45,98160,23,0.41,0.21,0.38,0.13,0.44,0.14,0.03,0.21,0.06,0,10,1.514208851791895,19,5166.315789473684,1.3516132609172646,instantfoods,bottledfoods,candy-gum,fastfood,house_prod,meat
C2119,0.75,0.25,0,0,0,0,0,0,0,0,0,0.18,7260,2,0,1,0,0,0,0,0,0,1,0,2,2.4348596703900673,1,7260,0,harddrinks,milk,NA,dairy,drink,NA
C2120,0.05,0,0.21,0.25,0.14,0,0,0.04,0,0.26,0.05,0.64,128312,28,0,0.8,0.2,0.19,0.07,0.13,0.23,0.33,0.05,0,19,1.0966673306185775,12,10692.666666666666,0.7706328865920565,eidbleherbs,banana/importedfruits,fermentedmilk,snack,fruite,fastfood
C2121,0.09,0,0,0,0.66,0,0,0,0,0.25,0,0.27,11220,4,0,1,0,0,0,0,0,0,1,0,4,2.144625795697714,1,11220,0,cooky/cakes,dentalproducts,icecream,house_prod,snack,dairy
C2123,0,0,0,1,0,0,0,0,0,0,0,0.09,3990,1,0,0,1,0,0,0,0,1,0,0,1,3.1622776601683786,1,3990,0,strawberry/peach/,NA,NA,fruite,NA,NA
C2125,0,0,0,0,1,0,0,0,0,0,0,0.09,6950,1,1,0,0,0,0,0,1,0,0,0,1,3.162277660168379,1,6950,0,kitchen/housedetergents,NA,NA,house_prod,NA,NA
C2126,0,0,0,0,0,0,1,0,0,0,0,0.09,27018,2,0,0.6,0.4,1,0,0,0,0,0,0,2,3.1622776601683795,2,13509,0.2699871772418545,importedbeef,koreanpork,NA,meat,NA,NA
C2128,0,0.33,0,0.29,0,0,0,0,0.38,0,0,0.27,26100,3,0,1,0,0.67,0,0.33,0,0,0,0,3,1.6484448917714127,3,8700,0.1440225757027778,livefish,pear/kiwi/grape,softdrinks,seafood,drink,fruite
C2129,0.11,0.07,0.07,0.12,0.13,0,0.11,0,0.13,0.11,0.14,0.82,88198,21,0.36,0.36,0.28,0.39,0.3,0,0,0.07,0,0.23,17,0.5182218616628577,9,9799.777777777777,0.7528665833063397,eggs,fruitvegetables,rootvegetables,vegetable,seafood,house_prod
C2130,0.13,0,0,0.15,0,0,0.1,0,0.08,0.39,0.15,0.55,47524,13,0,0.61,0.39,0.34,0.31,0.18,0.15,0,0,0.02,11,1.2389001795743508,12,3960.3333333333335,0.6193295857178249,bakery,beans,banana/importedfruits,snack,fruite,vegetable
C2131,0,1,0,0,0,0,0,0,0,0,0,0.09,2670,1,0,1,0,0,1,0,0,0,0,0,1,3.16227766016838,1,2670,0,softdrinks,NA,NA,drink,NA,NA
C2132,0,0.69,0,0,0.18,0,0,0.13,0,0,0,0.27,55700,4,0,0.45,0.55,0,0,0.13,0,0.55,0.32,0,4,2.1890216093438624,3,18566.666666666668,0.6314568774150552,coffee,harddrinks,laundrydetergent,drink,house_prod,sauce
C2134,0.05,0,0,0.16,0.01,0.16,0.2,0.11,0.16,0.04,0.12,0.82,205097,31,0.52,0.46,0.02,0.22,0,0.14,0.36,0,0.24,0.03,23,0.7606301133758682,13,15776.692307692309,1.256488602360512,lattuce,mushrooms,apple/sweetmelon,meat,seafood,fruite
C2135,0.3,0.13,0,0,0,0,0,0,0,0.46,0.1,0.36,9950,6,0.5,0.5,0,0.24,0.62,0.14,0,0,0,0,6,1.6324237974120608,4,2487.5,0.3587794243728533,candy-gum,cereals,fermentedmilk,snack,dairy,drink
C2136,0,0.28,0,0,0,0,0.72,0,0,0,0,0.18,28900,2,0,1,0,0.72,0,0,0,0.28,0,0,2,2.367711072431115,2,14450,0.6341940404275194,koreanchicken,tea,NA,meat,drink,NA
C2137,0,0,0,1,0,0,0,0,0,0,0,0.09,3990,1,0,1,0,0,0,1,0,0,0,0,1,3.1622776601683786,1,3990,0,banana/importedfruits,NA,NA,fruite,NA,NA
C2138,0.1,0.12,0,0.23,0,0,0.33,0,0,0,0.22,0.45,38998,8,0,0,1,0,0.04,0.76,0.2,0,0,0,7,1.2587077349685376,3,12999.333333333334,1.1289229603777735,softdrinks,apple/sweetmelon,beans,meat,fruite,vegetable
C2139,0,0,0,0.66,0,0,0,0,0,0,0.34,0.18,28802,6,0,1,0,0,0.34,0,0,0.66,0,0,5,2.247704833162541,2,14401,0.44279487207418133,fruitvegetables,banana/importedfruits,mandarinorange/watermelonandotherfruits,fruite,vegetable,NA
C2140,0,0.16,0,0,0,0,0,0,0,0,0.84,0.18,9244,3,0,1,0,0,0,0,0,0,0,1,3,2.6627831147173247,1,9244,0,beans,harddrinks,rootvegetables,vegetable,drink,NA
C2141,0,0,0,0,0.06,0,0.47,0,0.32,0,0.15,0.36,17050,4,1,0,0,1,0,0,0,0,0,0,4,1.685738450515248,2,8525,0.9862169651974253,chilledseafood,koreanchicken,mushrooms,meat,seafood,vegetable
C2142,0,0,0,0.02,0,0,0.08,0.16,0.35,0.38,0,0.45,94740,7,0.15,0.85,0,0,0,0,0.23,0.16,0.32,0.29,6,1.5267251787285219,6,15790,0.5231931759879316,otherlivefish,banana/importedfruits,chilledlivestock,snack,seafood,sauce
C2143,0,0,0,0,0,0,0,0,0,1,0,0.09,17400,3,0.24,0.76,0,0,0.76,0.24,0,0,0,0,2,3.162277660168379,2,8700,0.731489773641256,candy-gum,cooky/cakes,NA,snack,NA,NA
C2144,0.25,0.04,0.4,0.1,0,0,0.13,0,0,0.04,0.04,0.64,179873,36,0.03,0.24,0.73,0.1,0.11,0,0.07,0.58,0.07,0.08,22,1.353901482813394,21,8565.380952380952,1.1996070003125312,milk,bottledfoods,eggs,fastfood,dairy,meat
C2145,0.42,0,0,0.18,0,0,0,0.25,0,0,0.14,0.36,7070,4,0,0.42,0.58,0.42,0.58,0,0,0,0,0,4,1.5029338510621557,2,3535,0.2180329254578039,fermentedmilk,fruitvegetables,mushrooms,dairy,sauce,fruite
C2146,0,0.06,0.4,0.08,0,0,0.19,0,0.11,0.16,0,0.55,37540,7,0.25,0.36,0.4,0,0,0,0,0.5,0.5,0,7,1.2913796783480331,6,6256.666666666667,0.7826456044950969,cooky/cakes,frozendumpling,fruitvegetables,fastfood,meat,snack
C2147,0,0,0,0,1,0,0,0,0,0,0,0.09,2050,1,0,1,0,0,1,0,0,0,0,0,1,3.162277660168378,1,2050,0,chilledagriculturalproducts,NA,NA,house_prod,NA,NA
C2148,0,0,0.15,0.51,0,0,0,0,0,0.34,0,0.27,9690,4,0,0,1,0.65,0,0.35,0,0,0,0,3,1.8487900953845944,2,4845,0.42178299228671257,snacks,ramen,tomato/plum/melon,fruite,snack,fastfood
C2150,0.43,0,0,0,0.57,0,0,0,0,0,0,0.18,6990,2,0.43,0.57,0,0,0,0,0,0,0,1,2,2.147167021239239,2,3495,0.2002963414519834,chilleddairymilks,kitchen/housedetergents,NA,house_prod,dairy,NA
C2151,0,0.09,0.09,0,0,0,0,0.56,0,0.25,0,0.36,34530,7,0,0.93,0.07,0.71,0,0,0,0.16,0.13,0,6,1.8421126678584647,5,6906,1.028521037036303,snacks,candy-gum,ketchupandmayoneise,sauce,snack,drink
C2152,0.22,0,0,0.24,0,0,0,0,0.14,0,0.41,0.36,29450,7,0.05,0.71,0.24,0.1,0.05,0.17,0.37,0.31,0,0,5,1.476103574518666,7,4207.142857142857,0.5314945028948654,fermentedmilk,othervegetables,banana/importedfruits,vegetable,fruite,dairy
C2153,0,0,0,0,0,0,0,0.36,0,0,0.64,0.18,9760,4,0.51,0.49,0,0.51,0,0,0.13,0,0.36,0,4,2.2240107269038742,3,3253.3333333333335,0.5705992205613678,beans,eidbleherbs,ketchupandmayoneise,vegetable,sauce,NA
C2154,0,0,0,0,0.85,0,0,0,0,0.04,0.1,0.27,22250,4,0,0.9,0.1,0,0,0,0.1,0,0.9,0,4,2.672379883292453,2,11125,1.1243792322867439,dentalproducts,eidbleherbs,laundrydetergent,house_prod,vegetable,snack
C2155,0.06,0.11,0.02,0.39,0.04,0,0.1,0,0,0.14,0.14,0.73,108537,30,0.03,0.58,0.38,0.29,0.12,0.1,0.13,0.23,0.13,0,19,1.1723383303113923,16,6783.5625,0.6544550561992591,banana/importedfruits,milk,snacks,fruite,snack,vegetable
C2156,0,0,0,0,0,0,0,0,1,0,0,0.09,9900,1,1,0,0,0,1,0,0,0,0,0,1,3.1622776601683795,1,9900,0,otherseafoods,NA,NA,seafood,NA,NA
C2158,0.89,0,0,0,0,0,0,0.11,0,0,0,0.18,28100,4,0.81,0.19,0,0.19,0,0,0,0.81,0,0,3,2.812145535104203,2,14050,0.8787248682930334,cheese/butter,milk,soysaucesandpastes,dairy,sauce,NA
C2159,0.11,0.03,0.28,0.04,0,0,0.27,0.05,0,0.09,0.13,0.73,27130,9,0,0.89,0.11,0.09,0,0.69,0,0.11,0,0.11,9,1.0533670499277985,4,6782.5,1.161153058269306,bakery,beans,fermentedmilk,fastfood,meat,vegetable
C2160,0,0,0,1,0,0,0,0,0,0,0,0.09,7990,1,0,1,0,0,0,1,0,0,0,0,1,3.16227766016838,1,7990,0,pear/kiwi/grape,NA,NA,fruite,NA,NA
C2161,0,0,0.71,0,0,0,0,0,0.29,0,0,0.18,16990,2,0,0,1,0.29,0,0.71,0,0,0,0,2,2.3315860293408313,2,8495,0.5834983562233901,otherreadymadefoods,processedlivefish,NA,fastfood,seafood,NA
C2162,0,0.62,0,0,0,0,0,0,0.38,0,0,0.18,26140,4,0,0,1,0,0,0.7,0.26,0,0.04,0,3,2.1916776188538982,4,6535,0.6010071848988949,harddrinks,coffee,otherlivefish,drink,seafood,NA
C2163,0,0,0.69,0,0.19,0,0,0,0,0,0.12,0.27,15470,4,0.32,0.12,0.56,0,0.32,0,0,0.56,0,0.12,4,2.191468305714006,3,5156.666666666667,0.6687257457562935,beans,bottledfoods,chilledagriculturalproducts,fastfood,house_prod,vegetable
C2165,0.09,0,0.57,0,0.26,0,0,0,0,0.08,0,0.36,50430,14,0,0.41,0.59,0,0.18,0.13,0.08,0.06,0.44,0.1,6,1.8708075125407655,10,5043,0.5061147804381404,ramen,candy-gum,fermentedmilk,fastfood,house_prod,dairy
C2166,0.19,0.11,0.19,0,0.08,0,0,0,0,0.43,0,0.45,47010,19,0,0.72,0.28,0.46,0.11,0.05,0.21,0,0,0.18,12,1.4198477638845506,8,5876.25,0.813979801057569,cooky/cakes,fermentedmilk,milk,snack,dairy,fastfood
C2167,0,0,0,0,0,0,0.73,0.18,0,0,0.09,0.27,10970,3,0,1,0,0,0,0,0,1,0,0,3,2.299347845087851,1,10970,0,eidbleherbs,koreanpork,soysaucesandpastes,meat,sauce,vegetable
C2168,0.13,0,0,0.24,0,0.15,0.06,0.03,0.11,0.15,0.13,0.73,107990,20,0,0.6,0.4,0.24,0.06,0.02,0.21,0.2,0.28,0,17,0.8134160072506679,14,7713.571428571428,0.9753440117118823,beans,bakery,banana/importedfruits,fruite,makeup,snack
C2169,0.16,0.21,0.06,0.02,0.11,0,0.08,0.09,0.05,0.17,0.04,0.91,188950,58,0.01,0.62,0.37,0.14,0.11,0.2,0.27,0.15,0.05,0.08,30,0.6992000176352513,25,7558,0.8830691235416857,milk,harddrinks,softdrinks,drink,snack,dairy
C2170,0,0.9,0.1,0,0,0,0,0,0,0,0,0.18,9690,3,0,0,1,0.9,0,0,0.1,0,0,0,2,2.8252364347279966,3,3230,0.60078673734832,harddrinks,processeddryfoods,NA,drink,fastfood,NA
C2171,0.05,0,0.15,0,0,0,0.35,0.16,0,0.28,0,0.45,28710,7,0.66,0.34,0,0,0.34,0,0,0.66,0,0,5,1.3476473359579277,2,14355,0.4388938641847536,chilledlivestock,ramen,artificialpowders,meat,snack,sauce
C2172,0.28,0.21,0.04,0.04,0,0,0.39,0,0,0,0.03,0.55,134680,35,0,0.16,0.84,0.09,0.24,0.14,0.15,0.08,0.17,0.11,7,1.4441861197613648,29,4644.137931034483,0.9052905459341963,harddrinks,milk,chilledlivestock,meat,dairy,drink
C2173,0,0,0,0.59,0.41,0,0,0,0,0,0,0.18,11840,2,0.41,0.59,0,0,0,0.59,0.41,0,0,0,2,2.1632555697095706,2,5920,0.2556095459018939,apple/sweetmelon,dentalproducts,NA,fruite,house_prod,NA
C2175,0.1,0,0,0.28,0.08,0,0.36,0,0,0.11,0.06,0.55,35330,7,0,0.72,0.28,0,0.28,0.18,0,0,0,0.54,7,1.3028166071260685,3,11776.666666666666,0.5525037932734339,beans,cooky/cakes,dentalproducts,meat,fruite,snack
C2178,0,0,0,0,0,0,0,0,1,0,0,0.09,10000,1,0,1,0,0,0,0,1,0,0,0,1,3.162277660168379,1,10000,0,otherlivefish,NA,NA,seafood,NA,NA
C2179,0,0.05,0.15,0,0,0,0.68,0,0,0.12,0,0.36,19076,4,1,0,0,1,0,0,0,0,0,0,4,2.120947875487328,1,19076,0,koreanpork,ramen,snacks,meat,fastfood,snack
C2180,0.29,0.33,0.1,0,0.21,0,0,0,0,0.07,0,0.45,14610,9,0.43,0.14,0.43,0,0,0,0.21,0,0.73,0.07,7,1.3343080201906243,6,2435,0.8395269108847762,softdrinks,cooky/cakes,fermentedmilk,drink,dairy,house_prod
C2182,0.11,0.13,0.02,0.03,0.05,0,0.27,0.01,0.06,0.2,0.12,0.91,271991,32,0.23,0.23,0.54,0.37,0.11,0.13,0.03,0.01,0.27,0.08,21,0.8928296967581517,11,24726.454545454544,1.1409193477168103,koreanbeef,fermentedmilk,rootvegetables,meat,snack,drink
C2183,0.04,0.02,0.12,0.01,0.1,0,0.26,0.02,0.2,0.18,0.06,0.91,262665,56,0,0.22,0.78,0.06,0.07,0.33,0.1,0.27,0.13,0.03,36,0.9226914601080937,42,6253.928571428572,1.18845204485109,otherlivefish,candy-gum,hairproducts,meat,seafood,snack
C2184,1,0,0,0,0,0,0,0,0,0,0,0.09,4380,1,0,1,0,0,0,0,0,1,0,0,1,3.1622776601683804,1,4380,0,cheese/butter,NA,NA,dairy,NA,NA
C2185,0.01,0,0,0,0,0,0,0,0,0.99,0,0.18,40500,2,0,1,0,0,0,0.01,0.99,0,0,0,2,3.1110934743768164,2,20250,1.3723109383027812,chinesecabbages,maincereals,NA,snack,dairy,NA
C2186,0,0.01,0.21,0.08,0.37,0,0.05,0.01,0.11,0.12,0.04,0.82,178634,40,0,0.07,0.93,0.1,0.06,0.41,0.12,0.04,0,0.27,21,1.175414921081973,22,8119.727272727273,1.7697506387792221,snacks,bottledfoods,ramen,house_prod,fastfood,snack
C2187,0.37,0,0,0.42,0,0,0,0,0.21,0,0,0.27,9390,3,0,1,0,1,0,0,0,0,0,0,3,1.7162230364629465,1,9390,0,banana/importedfruits,chilledseafood,milk,fruite,dairy,seafood
C2188,0,0,0,0,0.23,0,0.48,0.05,0.21,0,0.04,0.45,33260,5,0,0.48,0.52,0.05,0,0.44,0.04,0.48,0,0,5,1.6212653713170533,4,8315,0.9647630971131262,artificialpowders,chilledagriculturalproducts,driedfish,meat,house_prod,seafood
C2189,0,0,0,0,0,0,0,0,0,0,1,0.09,790,1,0,1,0,0,0,0,1,0,0,0,1,3.16227766016838,1,790,0,mushrooms,NA,NA,vegetable,NA,NA
C2190,0.23,0.04,0.17,0,0,0,0,0,0.06,0.5,0,0.45,34410,18,0,0.58,0.42,0.23,0.1,0.43,0.03,0.03,0.03,0.14,11,1.6343659190721957,12,2867.5,0.6977777326390366,chilleddairymilks,ready-madesnacks,ready-mademeals,snack,dairy,fastfood
C2191,0.19,0.01,0.11,0.18,0,0,0.06,0,0,0.14,0.31,0.64,87580,39,0.11,0.37,0.51,0.07,0.08,0.18,0.39,0.24,0,0.03,19,1.0859927419560282,25,3503.2,0.7811089872611366,fruitvegetables,mushrooms,beans,vegetable,dairy,fruite
C2194,0,0,0,0,0,0,0.49,0,0,0.51,0,0.18,4030,2,0,0,1,0,0,0,0,1,0,0,2,2.1217114296711763,1,4030,0,candy-gum,frozendumpling,NA,snack,meat,NA
C2196,0,0,0,0,0,0,0.56,0,0,0,0.44,0.18,23390,5,0.12,0.8,0.09,0.65,0.11,0.24,0,0,0,0,3,2.1404804896416456,5,4678,1.0111761933720786,lattuce,beans,chilledlivestock,meat,vegetable,NA
C2198,0,0,0,0.5,0.23,0,0,0,0.04,0.18,0.05,0.45,57360,12,0,0.37,0.63,0,0.35,0.22,0.1,0.2,0,0.13,11,1.655794285506188,8,7170,0.817835730198707,banana/importedfruits,apple/sweetmelon,cereals,fruite,house_prod,snack
C2199,0.35,0.04,0,0,0,0,0,0,0,0.6,0,0.27,11820,4,0,0,1,0,0.04,0,0.01,0.96,0,0,4,2.0973044981919733,3,3940,1.6205598662785459,cereals,milk,otherbeverages,snack,dairy,drink
C2200,0.44,0,0,0.37,0,0,0,0,0,0,0.19,0.27,10630,4,0.14,0.86,0,0,0,0.19,0,0.14,0.3,0.37,4,1.7439900052829456,4,2657.5,0.4246326780161389,fermentedmilk,fruitvegetables,lattuce,dairy,fruite,vegetable
C2201,0.25,0.02,0.18,0,0,0,0.44,0,0.05,0,0.07,0.55,54787,14,0.3,0.3,0.4,0.07,0.27,0.05,0,0.15,0.45,0,13,1.4878920983639579,7,7826.714285714285,0.734925993101652,ramen,beans,chilleddairymilks,meat,dairy,fastfood
C2202,0.07,0,0.1,0.31,0.02,0,0,0.03,0.14,0.26,0.07,0.73,97190,21,0.09,0.69,0.23,0.22,0,0.34,0.1,0,0,0.34,15,1.112571694243373,13,7476.153846153846,1.0023362628943617,cooky/cakes,chilleddairymilks,eidbleherbs,fruite,snack,seafood
C2203,0.07,0.63,0.28,0,0,0,0,0,0,0.02,0,0.36,48910,19,0,1,0,0,0.19,0.4,0.09,0.16,0.04,0.11,7,2.0740580776105504,14,3493.5714285714284,1.2965356716451266,softdrinks,ramen,chilleddairymilks,drink,fastfood,dairy
C2204,0,0,0.23,0,0,0,0,0,0.77,0,0,0.18,19554,2,0,1,0,0,0,0,0,0,1,0,2,2.4636576690785916,1,19554,0,otherlivefish,ready-madesidedishes,NA,seafood,fastfood,NA
C2205,0.37,0,0.05,0.18,0.02,0,0.09,0,0.15,0.05,0.09,0.73,54780,14,0.04,0.44,0.52,0.12,0.15,0.05,0.18,0.01,0.36,0.14,11,1.1624344563917843,14,3912.8571428571427,0.7452299514119773,eggs,eidbleherbs,othervegetables,dairy,fruite,seafood
C2206,0,0,0,0,0,0,0,0,0,1,0,0.09,1990,1,1,0,0,0,0,1,0,0,0,0,1,3.162277660168379,1,1990,0,snacks,NA,NA,snack,NA,NA
C2207,0.39,0.34,0,0.12,0.08,0,0,0.06,0,0,0,0.45,43170,13,0,0.08,0.92,0.24,0.41,0,0,0.15,0.02,0.18,7,1.5099052855718218,11,3924.5454545454545,0.5403874621965323,harddrinks,milk,fermentedmilk,dairy,drink,fruite
C2208,0.05,0.13,0.16,0.38,0,0,0.19,0,0,0,0.09,0.55,42496,12,0.42,0.18,0.4,0.03,0.36,0.16,0,0.23,0,0.21,9,1.2459236844655963,8,5312,0.7352697614741783,mushrooms,pear/kiwi/grape,fastfoods,fruite,meat,fastfood
C2209,0,0,0,0,0,0,0,0,0,0,1,0.09,3990,1,0,1,0,0,0,0,0,0,1,0,1,3.1622776601683786,1,3990,0,lattuce,NA,NA,vegetable,NA,NA
C2211,0.01,0.11,0.38,0.01,0.09,0.1,0.03,0,0.03,0.24,0,0.91,189630,36,0.13,0.84,0.03,0.02,0.08,0.06,0.01,0.51,0.15,0.18,20,1.2576961954331267,24,7901.25,1.6390074681995723,snacks,cooky/cakes,ramen,fastfood,snack,drink
C2212,0.02,0,0.02,0.28,0.18,0,0.28,0.07,0,0.05,0.1,0.73,81210,16,0.18,0.35,0.47,0.11,0,0.1,0.11,0.48,0.18,0.02,15,1.1460014022618419,12,6767.5,0.9079202274793694,laundrydetergent,apple/sweetmelon,banana/importedfruits,meat,fruite,house_prod
C2214,0.16,0.71,0,0,0,0,0,0,0,0.13,0,0.27,7700,3,0,0.29,0.71,0,0,0.71,0,0,0.29,0,3,2.2505410604863587,2,3850,0.6060915267313265,fermentedmilk,snacks,softdrinks,drink,dairy,snack
C2215,0,0,0,0.38,0.1,0,0.45,0,0,0,0.07,0.36,44277,7,0,0,1,0.98,0,0,0,0,0,0.02,7,1.732564136962046,3,14759,0.8277409407638464,banana/importedfruits,beans,chilledagriculturalproducts,meat,fruite,house_prod
C2216,0,0.06,0.36,0,0,0,0.31,0,0.06,0.18,0.03,0.55,30822,12,0.31,0.44,0.25,0.15,0.1,0.03,0,0.35,0.23,0.14,10,1.3806100202670386,11,2802,0.9330186533819609,bread,softdrinks,cooky/cakes,fastfood,meat,snack
C2217,0,0,0,0.24,0.12,0,0.09,0,0.46,0.06,0.03,0.55,33270,8,0.03,0.72,0.25,0.3,0.28,0,0.3,0,0.12,0,8,1.5107398828874914,5,6654,0.5997876986037921,bakery,cooky/cakes,eidbleherbs,seafood,fruite,house_prod
C2218,0.12,0.04,0.09,0.03,0.11,0,0.41,0.01,0.02,0.03,0.13,1,440038,77,0.14,0.68,0.18,0.17,0.14,0.09,0.38,0,0.08,0.15,32,1.2221464007002751,29,15173.724137931034,0.7399248629424086,beans,eggs,koreanbeef,meat,vegetable,dairy
C2219,0.06,0,0.09,0.44,0,0,0.09,0.09,0.08,0.05,0.09,0.73,77710,18,0.03,0.62,0.35,0.28,0.06,0,0.27,0.35,0,0.04,14,1.2731912781926786,11,7064.545454545455,0.7001193965382804,milk,mushrooms,otherlivefish,fruite,vegetable,sauce
C2220,0.26,0.04,0.11,0,0.07,0,0,0,0.06,0.46,0,0.55,36470,9,0.35,0,0.65,0.07,0.35,0,0,0.58,0,0,9,1.5286789434775023,3,12156.666666666666,0.7659733446384372,chillednoodles,chilledseafood,cooky/cakes,snack,dairy,fastfood
C2221,0.14,0.62,0,0,0,0,0,0,0,0,0.23,0.27,34133,6,0,1,0,0,0.05,0.57,0,0.14,0,0.23,4,2.0247527498742497,4,8533.25,0.9075856803268239,harddrinks,othervegetables,milk,drink,vegetable,dairy
C2222,0,0,0,0,0,0,0,0,0,1,0,0.09,3500,1,0,1,0,1,0,0,0,0,0,0,1,3.1622776601683795,1,3500,0,candy-gum,NA,NA,snack,NA,NA
C2223,0,0,0,0,0,0,0,0,1,0,0,0.09,4950,1,0,1,0,0,0,1,0,0,0,0,1,3.1622776601683795,1,4950,0,otherlivefish,NA,NA,seafood,NA,NA
C2224,0,0.73,0.12,0,0,0,0.12,0,0,0,0.03,0.36,54825,6,0,1,0,0,0.15,0.63,0.21,0,0,0,4,2.2648893013286937,5,10965,0.9249904827461471,softdrinks,chillednoodles,importedbeef,drink,meat,fastfood
C2226,0.1,0.01,0.05,0.02,0.24,0,0.13,0.01,0.1,0.35,0.01,0.91,278980,60,0,0.33,0.67,0,0.36,0.11,0.23,0.05,0,0.25,24,1.1781733812337605,17,16410.58823529412,1.20200249165109,chilledseafood,milk,ready-madesnacks,snack,house_prod,meat
C2227,1,0,0,0,0,0,0,0,0,0,0,0.09,990,1,0,1,0,0,0,0,1,0,0,0,1,3.162277660168379,1,990,0,fermentedmilk,NA,NA,dairy,NA,NA
C2229,0.06,0.12,0,0,0,0,0.56,0,0.23,0.03,0,0.45,77000,5,0,0.68,0.32,0,0,0,0,0.12,0.56,0.32,5,1.8004251198661103,4,19250,0.8622307345170059,chilledseafood,coffee,fermentedmilk,meat,seafood,drink
C2230,0,0.11,0.12,0.56,0.02,0,0,0,0,0.14,0.04,0.55,47830,20,0.06,0.52,0.42,0.19,0.27,0.2,0.12,0.03,0,0.19,10,1.7410219963493496,19,2517.3684210526317,0.7307946789385357,banana/importedfruits,softdrinks,cooky/cakes,fruite,snack,fastfood
C2231,0.14,0.05,0.31,0.05,0.09,0,0.14,0,0,0.17,0.04,0.73,48360,13,0.82,0.16,0.02,0,0.16,0.82,0,0,0.02,0,12,1.0070064859718384,5,9672,0.7863419485262121,bottledfoods,candy-gum,chilledagriculturalproducts,fastfood,snack,dairy
C2232,0,0,0,0,0,0,0,0.89,0,0.11,0,0.18,17890,2,0,0,1,0,0,1,0,0,0,0,2,2.797326466723221,1,17890,0,snacks,soysaucesandpastes,NA,sauce,snack,NA
